freq(fdbf_+66),vel(fdbf_+66),wav(fdbf_+66),freq(fdbf_+56),vel(fdbf_+56),wav(fdbf_+56),freq(fdbf_+51),vel(fdbf_+51),wav(fdbf_+51),freq(fdbf_+48),vel(fdbf_+48),wav(fdbf_+48),freq(fdbf_-2),vel(fdbf_-2),wav(fdbf_-2),freq(fdbf_-5),vel(fdbf_-5),wav(fdbf_-5),freq(fdbf_-10),vel(fdbf_-10),wav(fdbf_-10),freq(fdbf_-20),vel(fdbf_-20),wav(fdbf_-20),freq(fdbf_-33),vel(fdbf_-33),wav(fdbf_-33)
3.6875,227.00675168792196,61.56115300011443,3.6875,202.25056264066015,54.84761020763665,3.6875,551.3128282070518,149.50856358157336,3.6875,261.6654163540885,70.96011290958333,3.6875,4993.810952738184,1354.253817691711,3.6875,4993.810952738184,1354.253817691711,3.6875,4993.810952738184,1354.253817691711,3.6875,4993.810952738184,1354.253817691711,3.6875,4993.810952738184,1354.253817691711
3.75,223.2933233308327,59.54488622155539,3.75,267.85446361590397,71.42785696424106,3.75,604.5386346586646,161.21030257564388,3.75,262.9032258064516,70.10752688172042,3.75,4993.810952738184,1331.6829207301823,3.75,4993.810952738184,1331.6829207301823,3.75,4993.810952738184,1331.6829207301823,3.75,4993.810952738184,1331.6829207301823,3.75,4993.810952738184,1331.6829207301823
3.8125,219.57989497374342,57.59472655049008,3.8125,318.6046511627907,83.56843309187953,3.8125,636.721680420105,167.0089653560931,3.8125,267.85446361590397,70.25690848941744,3.8125,4993.810952738184,1309.8520531772285,3.8125,1624.4936234058514,426.0966881064528,3.8125,4993.810952738184,1309.8520531772285,3.8125,4993.810952738184,1309.8520531772285,3.8125,4993.810952738184,1309.8520531772285
3.875,214.62865716429107,55.388040558526725,3.875,355.7389347336834,91.8035960603054,3.875,645.3863465866466,166.55131524816687,3.875,281.47036759189797,72.637514217264,3.875,4993.810952738184,1288.725407158241,3.875,850.8627156789197,219.57747501391475,3.875,4993.810952738184,1288.725407158241,3.875,4993.810952738184,1288.725407158241,3.875,4993.810952738184,1288.725407158241
3.9375,210.9152288072018,53.56577239547982,3.9375,384.20855213803446,97.57677514616748,3.9375,637.9594898724681,162.02145774538872,3.9375,311.17779444861213,79.02928112980625,3.9375,4993.810952738184,1268.2694483144594,3.9375,609.489872468117,154.79107872206146,3.9375,4993.810952738184,1268.2694483144594,3.9375,4993.810952738184,1268.2694483144594,3.9375,4993.810952738184,1268.2694483144594
4.0,204.72618154538634,51.181545386346585,4.0,407.7269317329332,101.9317329332333,4.0,623.105776444111,155.77644411102776,4.0,354.5011252813203,88.62528132033007,4.0,4993.810952738184,1248.452738184546,4.0,499.32483120780194,124.83120780195048,4.0,4993.810952738184,1248.452738184546,4.0,420.10502625656414,105.02625656414104,4.0,4993.810952738184,1248.452738184546
4.0625,199.774943735934,49.17537076576836,4.0625,427.5318829707427,105.23861734664435,4.0625,604.5386346586646,148.80951006982514,4.0625,392.87321830457614,96.70725373651105,4.0625,4993.810952738184,1229.2457729817068,4.0625,438.67216804201047,107.9808413641872,4.0625,4993.810952738184,1229.2457729817068,4.0625,655.2888222055514,161.30186392752034,4.0625,4993.810952738184,1229.2457729817068
4.125,192.34808702175542,46.62983927800131,4.125,444.86121530382593,107.8451431039578,4.125,587.2093023255813,142.35377026074698,4.125,413.9159789947487,100.34326763509058,4.125,4993.810952738184,1210.6208370274385,4.125,401.53788447111776,97.3425174475437,4.125,4993.810952738184,1210.6208370274385,4.125,1808.9272318079518,438.52781377162466,4.125,4993.810952738184,1210.6208370274385
4.1875,184.92123030757688,44.16029380479448,4.1875,459.714928732183,109.782669547984,4.1875,569.8799699924981,136.09073910268611,4.1875,421.3428357089272,100.619184646908,4.1875,4993.810952738184,1192.551869310611,4.1875,376.7816954238559,89.97771831017455,4.1875,4993.810952738184,1192.551869310611,4.1875,4993.810952738184,1192.551869310611,4.1875,4993.810952738184,1192.551869310611
4.25,4993.810952738184,1175.0143418207492,4.25,474.5686421605401,111.66320992012709,4.25,555.026256564141,130.59441330920964,4.25,417.6294073518379,98.26574290631481,4.25,4993.810952738184,1175.0143418207492,4.25,359.4523630907727,84.57702660959357,4.25,4993.810952738184,1175.0143418207492,4.25,4993.810952738184,1175.0143418207492,4.25,4993.810952738184,1175.0143418207492
