freq(fk_+66),vel(fk_+66),wav(fk_+66),freq(fk_+56),vel(fk_+56),wav(fk_+56),freq(fk_+51),vel(fk_+51),wav(fk_+51),freq(fk_+48),vel(fk_+48),wav(fk_+48),freq(fk_-2),vel(fk_-2),wav(fk_-2),freq(fk_-5),vel(fk_-5),wav(fk_-5),freq(fk_-10),vel(fk_-10),wav(fk_-10),freq(fk_-20),vel(fk_-20),wav(fk_-20),freq(fk_-30),vel(fk_-30),wav(fk_-30)
53.625,250.291715285881,4.667444574095683,53.625,228.19148936170214,4.25531914893617,53.625,227.94899043570672,4.250797024442083,53.625,454.4491525423729,8.474576271186441,53.625,377.64084507042253,7.04225352112676,53.625,512.5448028673836,9.557945041816012,53.625,230.64516129032256,4.301075268817204,53.625,nan,8000.0,53.625,421.4145383104126,7.858546168958743
53.6875,249.85456660849331,4.653868528214078,53.6875,227.60996290408056,4.239533651298357,53.6875,227.7306468716861,4.241781548250265,53.6875,452.10526315789474,8.421052631578947,53.6875,376.7543859649123,7.017543859649122,53.6875,510.7015457788347,9.512485136741974,53.6875,230.41845493562232,4.291845493562231,53.6875,214.75,4.0,53.6875,420.666013712047,7.835455435847209
53.75,249.56471271038885,4.643064422518862,53.75,227.0327349524815,4.223864836325237,53.75,227.5132275132275,4.232804232804233,53.75,450.261780104712,8.376963350785338,53.75,375.5458515283843,6.986899563318778,53.75,508.8757396449704,9.467455621301776,53.75,230.06955591225255,4.280363830925629,53.75,215.0,4.0,53.75,419.92187499999994,7.812499999999999
53.8125,249.13194444444443,4.62962962962963,53.8125,226.45975802209364,4.208311415044713,53.8125,227.1767810026385,4.221635883905013,53.8125,447.9708636836628,8.324661810613943,53.8125,374.6736292428198,6.962576153176674,53.8125,506.4705882352941,9.411764705882353,53.8125,229.7225186766275,4.268943436499465,53.8125,215.24999999999997,3.9999999999999996,53.8125,419.18208373904577,7.789678675754625
53.875,248.84526558891457,4.618937644341802,53.875,226.00943890928158,4.195070791819612,53.875,226.96155871511323,4.21274354923644,53.875,445.7083764219235,8.273009307135471,53.875,373.8074588031223,6.9384215091066785,53.875,504.6838407494145,9.36768149882904,53.875,229.37732836615223,4.25758382118148,53.875,215.5,4.0,53.875,418.4466019417476,7.766990291262136
53.9375,248.55990783410138,4.608294930875576,53.9375,225.56194458964976,4.181913225300574,53.9375,226.6281512605042,4.201680672268908,53.9375,443.47379239465573,8.221993833504625,53.9375,372.62521588946464,6.908462867012091,53.9375,502.32828870779974,9.313154831199068,53.9375,229.0339702760085,4.246284501061571,53.9375,215.75,4.0,53.9375,417.7153920619555,7.744433688286545
54.0,248.13325674899482,4.595060310166571,54.0,225.11724856696196,4.168837936425222,54.0,226.4150943396226,4.192872117400419,54.0,441.26659856996935,8.171603677221654,54.0,371.77280550774526,6.884681583476764,54.0,500.0,9.25925925925926,54.0,228.6924298570672,4.235044997353096,54.0,216.0,4.0,54.0,416.988416988417,7.722007722007722
54.0625,247.85100286532952,4.584527220630372,54.0625,224.79209979209983,4.158004158004159,54.0625,226.08468374281236,4.181913225300575,54.0625,439.08629441624373,8.121827411167514,54.0625,370.92624356775303,6.86106346483705,54.0625,497.698504027618,9.205983889528195,54.0625,228.47332276809297,4.226096143687268,54.0625,216.25000000000003,4.000000000000001,54.0625,416.2656400384986,7.699711260827719
54.125,247.57004002287022,4.574042309891366,54.125,224.46863659927422,4.14722654224987,54.125,225.8737610850287,4.173187271778821,54.125,436.9323915237134,8.072653884964682,54.125,369.76942783945344,6.831767719897523,54.125,495.4233409610984,9.153318077803204,54.125,228.13487881981033,4.214963119072708,54.125,216.5,4.0,54.125,415.54702495201536,7.677543186180422
54.1875,247.29035938391328,4.563605248146035,54.1875,224.14684591520168,4.1365046535677354,54.1875,225.54630593132154,4.162330905306972,54.1875,434.8044132397191,8.02407221664995,54.1875,368.93617021276594,6.808510638297872,54.1875,493.1740614334471,9.101251422070535,54.1875,228.03787480273542,4.208311415044713,54.1875,216.75,4.0,54.1875,414.8325358851675,7.6555023923444985
54.25,247.01195219123503,4.553215708594194,54.25,223.826714801444,4.125838060856111,54.25,225.33748701973002,4.153686396677051,54.25,432.7018943170488,7.976071784646061,54.25,367.7966101694915,6.779661016949152,54.25,490.95022624434387,9.049773755656108,54.25,227.82152230971127,4.199475065616798,54.25,217.0,4.0,54.25,414.12213740458014,7.633587786259542
54.3125,246.73480976717772,4.542873367404884,54.3125,223.5082304526749,4.11522633744856,54.3125,225.01294665976178,4.142931123770067,54.3125,430.62438057482655,7.928642220019821,54.3125,366.35750421585163,6.745362563237775,54.3125,488.2022471910112,8.98876404494382,54.3125,227.7253668763103,4.1928721174004195,54.3125,217.25,4.0,54.3125,413.4157944814463,7.611798287345387
54.375,246.59863945578232,4.535147392290249,54.375,223.19138019497177,4.104669061056952,54.375,224.80620155038758,4.134366925064599,54.375,428.57142857142856,7.8817733990147785,54.375,365.23929471032744,6.717044500419815,54.375,485.49107142857144,8.928571428571429,54.375,227.62951334379903,4.1862899005756145,54.375,251.59051474840948,4.626951995373048,54.375,412.7134724857685,7.590132827324478
54.4375,246.3235294117647,4.524886877828054,54.4375,222.99027137736815,4.09626216077829,54.4375,224.60030943785455,4.125838060856111,54.4375,426.54260528893235,7.835455435847208,54.4375,363.82623224728485,6.683375104427736,54.4375,482.8159645232816,8.869179600886918,54.4375,227.53396029258096,4.179728317659352,54.4375,251.29832660126945,4.616272360069243,54.4375,412.0151371807001,7.5685903500473035
54.5,246.0496613995485,4.514672686230248,54.5,222.78998467041387,4.087889626980071,54.5,224.2798353909465,4.11522633744856,54.5,424.5374878286271,7.789678675754626,54.5,362.1262458471761,6.64451827242525,54.5,480.17621145374443,8.810572687224669,54.5,227.5574112734864,4.17536534446764,54.5,250.86306098964326,4.602991944764097,54.5,411.32075471698107,7.547169811320754
54.5625,245.91549295774647,4.507042253521126,54.5625,222.47706422018348,4.077471967380224,54.5625,224.07597535934295,4.106776180698152,54.5625,422.5556631171346,7.744433688286545,54.5625,360.4459124690339,6.606110652353427,54.5625,477.04918032786884,8.743169398907103,54.5625,227.46221990620117,4.168837936425222,54.5625,250.5740528128588,4.5924225028702645,54.5625,410.6302916274695,7.525870178739418
54.625,245.64362001124223,4.496908375491849,54.625,222.27873855544254,4.069175991861648,54.625,223.87295081967216,4.0983606557377055,54.625,421.0019267822736,7.707129094412331,54.625,358.49056603773585,6.562756357670222,54.625,473.96963123644247,8.676789587852493,54.625,227.36732570239334,4.162330905306972,54.625,250.28636884306988,4.581901489117984,54.625,409.9437148217636,7.5046904315197
54.6875,245.51066217732884,4.489337822671156,54.6875,222.08121827411168,4.060913705583756,54.6875,223.67075664621677,4.08997955010225,54.6875,419.0613026819923,7.6628352490421445,54.6875,356.27035830618894,6.514657980456026,54.6875,470.43010752688167,8.602150537634408,54.6875,227.27272727272725,4.1558441558441555,54.6875,250.0,4.571428571428571,54.6875,408.8785046728972,7.4766355140186915
54.75,245.2407614781635,4.479283314669653,54.75,221.77215189873417,4.0506329113924044,54.75,223.46938775510208,4.0816326530612255,54.75,417.54051477597716,7.626310772163967,54.75,353.7964458804524,6.462035541195477,54.75,467.44930629669153,8.537886872998932,54.75,227.17842323651453,4.149377593360996,54.75,249.71493728620297,4.561003420752566,54.75,407.8212290502793,7.4487895716946
54.8125,245.1089994410285,4.471771939631078,54.8125,221.5765538150581,4.04244567963618,54.8125,223.15521628498726,4.071246819338422,54.8125,416.034155597723,7.590132827324479,54.8125,351.3621794871795,6.410256410256411,54.8125,464.51271186440675,8.47457627118644,54.8125,226.96687370600415,4.140786749482402,54.8125,249.4311717861206,4.550625711035267,54.8125,406.77179962894246,7.421150278293135
54.875,244.97767857142858,4.464285714285714,54.875,249.00737379466818,4.53771979580261,54.875,222.84263959390864,4.060913705583757,54.875,414.5420207743154,7.554296506137866,54.875,348.6894360603653,6.354249404289117,54.875,461.6193480546792,8.412197686645635,54.875,226.75619834710744,4.132231404958678,54.875,249.14869466515322,4.540295119182747,54.875,405.3554939981533,7.386888273314867
54.9375,244.71046770601336,4.4543429844097995,54.9375,248.8674971687429,4.530011325028312,54.9375,222.53164556962022,4.0506329113924044,54.9375,413.063909774436,7.518796992481201,54.9375,345.51886792452825,6.289308176100628,54.9375,458.768267223382,8.35073068893528,54.9375,226.42967542503862,4.121586810922205,54.9375,248.8674971687429,4.530011325028312,54.9375,403.58126721763085,7.3461891643709825
55.0,244.5803224013341,4.446914952751529,55.0,248.58757062146896,4.519774011299435,55.0,222.1100454316002,4.038364462392731,55.0,411.59962581852204,7.483629560336764,55.0,342.1461897356143,6.2208398133748055,55.0,456.43153526970957,8.298755186721992,55.0,225.98870056497174,4.108885464817668,55.0,248.58757062146896,4.519774011299435,55.0,401.82648401826486,7.305936073059361
55.0625,244.45061043285236,4.439511653718091,55.0625,248.3089064261556,4.509582863585119,55.0625,221.69099144438854,4.026170105686965,55.0625,410.1489757914339,7.4487895716946,55.0625,338.32565284178185,6.1443932411674345,55.0625,454.59236326109396,8.25593395252838,55.0625,225.55043522785456,4.09626216077829,55.0625,248.3089064261556,4.509582863585119,55.0625,400.09082652134424,7.266121707538601
55.125,244.18604651162792,4.4296788482834994,55.125,248.03149606299212,4.499437570303712,55.125,221.16349047141424,4.012036108324975,55.125,409.09090909090907,7.421150278293135,55.125,334.597875569044,6.069802731411229,55.125,453.7037037037037,8.23045267489712,55.125,225.114854517611,4.08371618172537,55.125,248.03149606299212,4.499437570303712,55.125,398.01444043321294,7.220216606498194
55.1875,244.05749032614702,4.422332780541735,55.1875,247.7553310886644,4.489337822671156,55.1875,220.74999999999997,3.9999999999999996,55.1875,408.0406654343807,7.393715341959333,55.1875,330.71161048689135,5.99250936329588,55.1875,453.28542094455855,8.213552361396305,55.1875,224.45348246059987,4.067107269954245,55.1875,247.7553310886644,4.489337822671156,55.1875,395.6093189964157,7.168458781362006
55.25,243.92935982339955,4.415011037527593,55.25,247.3419138220481,4.476776720761052,55.25,221.0,4.0,55.25,406.9981583793739,7.366482504604052,55.25,326.9230769230769,5.9171597633136095,55.25,454.26515930113055,8.221993833504625,55.25,223.79746835443038,4.050632911392405,55.25,247.48040313549834,4.479283314669653,55.25,393.58860195903833,7.123775601068567
55.3125,243.66740088105726,4.405286343612334,55.3125,247.06867671691788,4.466778336125069,55.3125,221.25,4.0,55.3125,405.96330275229354,7.339449541284403,55.3125,323.46491228070175,5.847953216374269,55.3125,458.0745341614907,8.281573498964804,55.3125,223.1467473524962,4.034291477559253,55.3125,247.20670391061452,4.4692737430167595,55.3125,391.59292035398227,7.0796460176991145
55.375,243.40659340659337,4.395604395604395,55.375,246.65924276169264,4.4543429844097995,55.375,221.5,4.0,55.375,405.3064958828911,7.319304666056724,55.375,320.3181489515546,5.784526391901663,55.375,472.2814498933902,8.528784648187633,55.375,222.27797290516807,4.014049172102358,55.375,246.93422519509474,4.459308807134894,55.375,389.27943760984175,7.029876977152899
55.4375,243.1469298245614,4.385964912280702,55.4375,246.2520821765686,4.4419766796224325,55.4375,326.5832106038292,5.891016200294551,55.4375,404.65328467153284,7.299270072992701,55.4375,317.4659985683608,5.726556907659271,55.4375,475.8583690987125,8.583690987124465,55.4375,221.75000000000003,4.000000000000001,55.4375,246.66295884315906,4.4493882091212456,55.4375,387.6748251748252,6.993006993006993
55.5,242.8884026258206,4.37636761487965,55.5,245.84717607973423,4.4296788482834994,55.5,325.75201760821716,5.86940572267058,55.5,404.00363967242953,7.279344858962694,55.5,314.8936170212766,5.673758865248227,55.5,475.88424437299034,8.57449088960343,55.5,222.0,4.0,55.5,246.39289678135404,4.439511653718091,55.5,385.75152041702864,6.950477845351868
55.5625,242.4986361156574,4.36442989634479,55.5625,245.4445057979017,4.417448923246825,55.5625,241.70744970092443,4.3501903208265364,55.5625,403.7238873751136,7.266121707538602,55.5625,312.3682361208714,5.621925509486999,55.5625,474.38633938100315,8.537886872998932,55.5625,222.25,4.0,55.5625,246.26038781163436,4.43213296398892,55.5625,384.18323249783924,6.9144338807260155
55.625,242.2427871529668,4.354926510615133,55.625,245.0440528634361,4.405286343612334,55.625,241.58523344191093,4.343105320304017,55.625,403.4451495920218,7.252946509519493,55.625,310.1045296167247,5.574912891986061,55.625,471.89819724284195,8.483563096500529,55.625,222.5,4.0,55.625,245.99226091763404,4.422332780541735,55.625,382.63112639724847,6.8787618228718825
55.6875,241.85667752442995,4.3431053203040175,55.6875,244.51152579582876,4.390779363336993,55.6875,241.33261105092092,4.333694474539545,55.6875,403.5326086956522,7.246376811594203,55.6875,308.09128630705396,5.532503457814662,55.6875,468.45425867507885,8.412197686645635,55.6875,222.75,4.0,55.6875,245.7253171538886,4.4125758411472695,55.6875,381.4212328767124,6.849315068493152
55.75,241.34199134199133,4.329004329004329,55.75,244.1160372194855,4.378762999452655,55.75,241.0810810810811,4.324324324324325,55.75,403.6199095022625,7.239819004524888,55.75,306.10844200411805,5.490734385724091,55.75,464.09989594172737,8.324661810613943,55.75,223.0,4.0,55.75,245.45954870665932,4.402861860209136,55.75,380.5460750853243,6.825938566552902
55.8125,240.96060442525632,4.3173232595790605,55.8125,243.5897435897436,4.36442989634479,55.8125,240.83063646170442,4.314994606256742,55.8125,404.43840579710144,7.246376811594203,55.8125,304.15531335149865,5.4495912806539515,55.8125,458.8900308324769,8.221993833504625,55.8125,223.25,4.0,55.8125,245.1949478308622,4.393190554640308,55.8125,379.3542905692438,6.796941376380628
55.875,240.4518558364712,4.303388918773534,55.875,243.06688417618273,4.3501903208265364,55.875,240.4518558364712,4.303388918773534,55.875,473.5169491525423,8.47457627118644,55.875,302.4357239512855,5.412719891745602,55.875,454.2682926829268,8.130081300813007,55.875,nan,nan,55.875,244.93150684931507,4.383561643835616,55.875,378.49280270956814,6.773920406435224
55.9375,239.94638069705096,4.289544235924933,55.9375,242.67895878524945,4.3383947939262475,55.9375,240.20397208803007,4.294149221685454,55.9375,470.06302521008405,8.403361344537815,55.9375,300.941492938803,5.379959650302623,55.9375,450.20120724346083,8.048289738430585,55.9375,nan,nan,55.9375,244.80306345733044,4.37636761487965,55.9375,377.9560810810811,6.756756756756757
56.0,239.31623931623932,4.273504273504273,56.0,242.16216216216216,4.324324324324325,56.0,239.82869379014988,4.282655246252676,56.0,466.6666666666667,8.333333333333334,56.0,299.46524064171126,5.3475935828877015,56.0,446.2151394422311,7.968127490039841,56.0,nan,2000.0,56.0,244.5414847161572,4.366812227074236,56.0,377.4220724515585,6.739679865206402
56.0625,238.6907929749867,4.25758382118148,56.0625,241.6487068965517,4.310344827586206,56.0625,239.4554191137213,4.271222637479979,56.0625,462.8482972136223,8.25593395252838,56.0625,298.00664451827237,5.315614617940199,56.0625,442.74432379072056,7.8973346495557735,56.0625,nan,421.05263157894734,56.0625,244.4141689373297,4.35967302452316,56.0625,376.890756302521,6.722689075630252
56.125,238.06998939554614,4.241781548250265,56.125,241.13856068743289,4.296455424274973,56.125,238.95689196381056,4.25758382118148,56.125,459.5701125895599,8.188331627430912,56.125,296.5653896961691,5.284015852047557,56.125,439.33463796477497,7.827788649706458,56.125,359.20000000000005,6.400000000000001,56.125,244.28726877040262,4.352557127312296,56.125,376.36211232187765,6.705783738474435
56.1875,237.4537770734284,4.226096143687268,56.1875,240.7605784681307,4.284949116229245,56.1875,238.58811040339702,4.246284501061571,56.1875,455.42046605876396,8.105369807497468,56.1875,295.33508541392905,5.256241787122208,56.1875,436.8318756073859,7.774538386783286,56.1875,359.31254996003196,6.394884092725819,56.1875,244.16078218359587,4.345464421510049,56.1875,376.1506276150628,6.6945606694560675
56.25,236.71751709626514,4.208311415044713,56.25,240.2562733582488,4.271222637479979,56.25,238.22128110111169,4.235044997353096,56.25,451.8072289156627,8.032128514056225,56.25,294.1176470588235,5.22875816993464,56.25,433.9440694310511,7.714561234329797,56.25,359.71223021582733,6.394884092725819,56.25,244.03470715835138,4.338394793926247,56.25,375.9398496240601,6.683375104427736
56.3125,236.1111111111111,4.192872117400419,56.3125,239.75518893028206,4.25758382118148,56.3125,237.73087071240104,4.221635883905013,56.3125,447.3684210526315,7.944389275074477,56.3125,292.9128738621587,5.201560468140443,56.3125,431.51340996168574,7.662835249042144,56.3125,360.4,6.3999999999999995,56.3125,244.04117009750811,4.333694474539545,56.3125,375.7297748123436,6.6722268557130935
56.375,235.50913838120107,4.177545691906006,56.375,239.25729442970822,4.244031830238727,56.375,237.3684210526316,4.2105263157894735,56.375,443.02554027504914,7.8585461689587435,56.375,291.9093851132686,5.177993527508091,56.375,429.1151284490962,7.611798287345387,56.375,361.37820512820514,6.410256410256411,56.375,315.1642208245982,5.590496156533892,56.375,375.83333333333337,6.666666666666667
56.4375,234.91155046826222,4.1623309053069715,56.4375,238.76255949233212,4.230565838180857,56.4375,237.00787401574803,4.199475065616798,56.4375,437.9243452958293,7.759456838021339,56.4375,290.72762395363816,5.1513200257566005,56.4375,427.1523178807947,7.568590350047304,56.4375,362.6506024096385,6.425702811244979,56.4375,315.07327285415215,5.582693649685974,56.4375,375.62396006655575,6.655574043261232
56.5,234.31829963711766,4.14722654224987,56.5,238.2709541381128,4.217185028993147,56.5,236.64921465968584,4.18848167539267,56.5,432.1223709369024,7.648183556405352,56.5,289.7435897435897,5.128205128205128,56.5,425.61205273069675,7.532956685499057,56.5,364.2224012892828,6.4464141821112,56.5,314.98257839721254,5.574912891986062,56.5,375.7273482959268,6.650041562759766
56.5625,233.72933884297518,4.132231404958677,56.5625,237.7824487651077,4.20388859695218,56.5625,236.2924281984334,4.177545691906005,56.5625,424.88262910798124,7.511737089201878,56.5625,288.7683471601787,5.105296745373325,56.5625,424.0862230552952,7.497656982193064,56.5625,365.8043654001616,6.467259498787388,56.5625,314.8921363952679,5.567153792623522,56.5625,375.83056478405314,6.644518272425249
56.625,233.26467559217303,4.11946446961895,56.625,237.29701414353065,4.190675746464118,56.625,235.93750000000003,4.166666666666667,56.625,417.8966789667897,7.380073800738008,56.625,287.61904761904765,5.07936507936508,56.625,423.7605238540693,7.483629560336764,56.625,367.09886547811993,6.482982171799027,56.625,314.80194579569144,5.559416261292564,56.625,375.6218905472637,6.6334991708126045
56.6875,232.8028747433265,4.106776180698152,56.6875,236.81462140992167,4.177545691906005,56.6875,235.58441558441558,4.1558441558441555,56.6875,412.6478616924477,7.279344858962694,56.6875,286.6624525916561,5.056890012642225,56.6875,425.02343017806936,7.497656982193065,56.6875,367.5040518638574,6.482982171799028,56.6875,314.7120055517002,5.551700208188758,56.6875,375.7249378624689,6.628003314001656
56.75,232.34390992835208,4.094165813715455,56.75,236.33524206142633,4.164497657470068,56.75,235.3551062726801,4.14722654224987,56.75,408.6408640864086,7.200720072007201,56.75,285.7142857142857,5.0346129641283826,56.75,465.1639344262295,8.19672131147541,56.75,367.61133603238864,6.477732793522267,56.75,314.62231462231455,5.544005544005543,56.75,375.5169561621174,6.617038875103391
56.8125,232.0061255742726,4.083716181725371,56.8125,235.7365145228216,4.149377593360996,56.8125,235.005170630817,4.1365046535677354,56.8125,405.8035714285714,7.142857142857142,56.8125,284.5961177207264,5.009392611145899,56.8125,465.6762295081968,8.196721311475411,56.8125,367.124394184168,6.462035541195476,56.8125,314.7506925207756,5.540166204986149,56.8125,375.6198347107439,6.611570247933885
56.875,231.67006109979636,4.073319755600815,56.875,235.26370217166496,4.1365046535677354,56.875,234.77812177502582,4.12796697626419,56.875,403.0115146147033,7.085916740478299,56.875,283.66583541147133,4.987531172069826,56.875,464.28571428571433,8.16326530612245,56.875,366.6398066075745,6.4464141821112,56.875,314.6611341632089,5.532503457814662,56.875,375.4125412541254,6.600660066006601
56.9375,231.21827411167513,4.060913705583756,56.9375,234.67284904688304,4.121586810922205,56.9375,234.55200823892895,4.11946446961895,56.9375,400.6156552330695,7.036059806508356,56.9375,282.74363749224085,4.9658597144630665,56.9375,462.43654822335026,8.121827411167512,56.9375,365.863453815261,6.425702811244979,56.9375,314.5718232044199,5.524861878453039,56.9375,375.20593080724876,6.589785831960461
57.0,230.88607594936707,4.0506329113924044,57.0,234.08624229979466,4.1067761806981515,57.0,234.32682425488179,4.110996916752312,57.0,398.25327510917026,6.986899563318777,57.0,281.8294190358467,4.944375772558714,57.0,459.6774193548387,8.064516129032258,57.0,364.79999999999995,6.3999999999999995,57.0,314.6997929606625,5.521048999309868,57.0,375.0,6.578947368421052
57.0625,230.55555555555554,4.04040404040404,57.0625,233.62333674513818,4.094165813715455,57.0625,234.22267829656235,4.104669061056953,57.0625,396.2673611111111,6.944444444444444,57.0625,280.9230769230769,4.9230769230769225,57.0625,456.95695695695696,8.008008008008009,57.0625,363.7450199203187,6.374501992031872,57.0625,314.61061337008965,5.513439007580979,57.0625,374.79474548440066,6.568144499178982
57.125,230.22670025188916,4.030226700251889,57.125,233.0443651198368,4.07955124936257,57.125,233.9989759344598,4.09626216077829,57.125,394.30543572044866,6.902502157031924,57.125,280.02450980392155,4.901960784313725,57.125,453.82323733862955,7.944389275074478,57.125,362.4107850911974,6.3441712926249,57.125,314.7382920110193,5.5096418732782375,57.125,374.59016393442624,6.557377049180328
57.1875,229.89949748743717,4.0201005025125625,57.1875,232.58769700050837,4.067107269954245,57.1875,555.8930741190765,9.720534629404616,57.1875,392.3670668953688,6.86106346483705,57.1875,279.1336180597925,4.881025015253202,57.1875,450.29527559055117,7.874015748031496,57.1875,361.0891870560379,6.314127861089187,57.1875,314.86579490708874,5.505849965588437,57.1875,374.3862520458265,6.546644844517185
57.25,229.45891783567134,4.008016032064129,57.25,232.016210739615,4.052684903748734,57.25,553.1400966183573,9.661835748792267,57.25,390.45183290707587,6.820119352088661,57.25,278.41945288753794,4.863221884498479,57.25,446.82926829268297,7.8048780487804885,57.25,359.7800471327572,6.284367635506676,57.25,314.9931224209078,5.502063273727647,57.25,373.8775510204081,6.5306122448979576
57.3125,229.25,4.0,57.3125,231.4487632508834,4.038364462392731,57.3125,933.8085539714868,16.29327902240326,57.3125,388.8888888888889,6.785411365564038,57.3125,277.7104784978801,4.845548152634767,57.3125,443.8528557599226,7.744433688286545,57.3125,358.48318999218134,6.254886630179827,57.3125,315.12027491408935,5.498281786941581,57.3125,373.67563162184183,6.519967400162998
57.375,229.5,4.0,57.375,231.00150981378962,4.026170105686965,57.375,927.2727272727273,16.161616161616163,57.375,387.0151770657673,6.745362563237775,57.375,277.0066385033192,4.828002414001206,57.375,440.4990403071017,7.677543186180422,57.375,357.1984435797666,6.225680933852141,57.375,315.2472527472528,5.494505494505495,57.375,373.1707317073171,6.504065040650406
57.4375,259.1652566271855,4.512126339537506,57.4375,230.44132397191572,4.012036108324975,57.4375,920.8416833667335,16.032064128256515,57.4375,385.4865771812081,6.7114093959731544,57.4375,276.30787733012625,4.810583283223091,57.4375,437.2026641294006,7.611798287345386,57.4375,355.92563903950423,6.196746707978311,57.4375,315.3740562800274,5.49073438572409,57.4375,372.9707792207792,6.4935064935064934
57.5,259.7402597402597,4.517221908526256,57.5,230.00000000000003,4.000000000000001,57.5,912.6984126984127,15.873015873015872,57.5,533.0243337195828,9.269988412514484,57.5,275.77937649880096,4.796163069544365,57.5,434.3720491029273,7.554296506137866,57.5,354.66461063993836,6.168080185042406,57.5,315.7172271791352,5.490734385724091,57.5,372.46963562753035,6.477732793522267
57.5625,260.3165630299604,4.522328999434708,57.5625,230.25,4.0,57.5625,906.496062992126,15.748031496062993,57.5625,529.9194476409667,9.205983889528195,57.5625,275.2540346682606,4.781829049611476,57.5625,431.5838800374883,7.497656982193065,57.5625,353.4151957022257,6.139677666922487,57.5625,315.8436213991769,5.486968449931412,57.5625,371.9709208400646,6.462035541195476
57.625,260.8941709111488,4.52744765138653,57.625,230.5,4.0,57.625,898.635477582846,15.594541910331383,57.625,526.2557077625571,9.132420091324201,57.625,274.73182359952324,4.767580452920143,57.625,428.83720930232556,7.441860465116279,57.625,352.1772345301757,6.11153552330023,57.625,316.18655692729766,5.486968449931413,57.625,371.4746172441579,6.4464141821112
57.6875,261.47308781869685,4.532577903682719,57.6875,230.75,4.0,57.6875,890.9266409266409,15.444015444015443,57.6875,523.2426303854875,9.070294784580497,57.6875,274.212715389186,4.753416518122401,57.6875,426.9195189639223,7.400555041628122,57.6875,350.9505703422053,6.083650190114068,57.6875,316.52949245541834,5.486968449931412,57.6875,370.98070739549837,6.430868167202572
57.75,261.9047619047619,4.535147392290249,57.75,231.0,4.0,57.75,881.6793893129772,15.267175572519085,57.75,520.2702702702703,9.00900900900901,57.75,273.696682464455,4.739336492890996,57.75,425.414364640884,7.366482504604052,57.75,349.7350492051477,6.056018168054505,57.75,316.65524331734065,5.483207676490747,57.75,370.48917401764237,6.415396952686448
57.8125,262.18820861678006,4.535147392290249,57.8125,231.25,4.0,57.8125,874.2911153119093,15.122873345935728,57.8125,516.7597765363129,8.93854748603352,57.8125,273.3451536643026,4.7281323877068555,57.8125,425.09191176470586,7.352941176470588,57.8125,348.5305199698568,6.028636021100226,57.8125,316.9979437971213,5.483207676490747,57.8125,369.7042366107114,6.394884092725819
57.875,262.32294617563736,4.532577903682719,57.875,231.5,4.0,57.875,867.0411985018726,14.9812734082397,57.875,513.873473917869,8.879023307436182,57.875,272.8344136711844,4.714201532115497,57.875,426.33517495395944,7.3664825046040505,57.875,347.0764617691154,5.9970014992503735,57.875,317.1232876712329,5.479452054794521,57.875,368.92430278884456,6.374501992031871
57.9375,1185.4219948849104,20.460358056265985,57.9375,231.74999999999997,3.9999999999999996,57.9375,858.3333333333331,14.814814814814811,57.9375,511.0253583241455,8.820286659316427,57.9375,272.32667450058756,4.700352526439483,57.9375,429.1666666666666,7.407407407407406,57.9375,345.89552238805965,5.970149253731343,57.9375,317.2484599589322,5.4757015742642015,57.9375,368.1493248610007,6.354249404289117
58.0,1183.6734693877552,20.408163265306122,58.0,232.0,4.0,58.0,851.3761467889908,14.678899082568806,58.0,507.6586433260394,8.752735229759299,58.0,271.9812426729191,4.6893317702227435,58.0,432.0297951582868,7.4487895716946,58.0,344.46919079435787,5.939123979213067,58.0,317.3734610123119,5.471956224350206,58.0,367.0886075949367,6.329113924050633
58.0625,1181.9338422391857,20.35623409669211,58.0625,232.25,4.0,58.0625,844.5454545454544,14.545454545454543,58.0625,504.89130434782606,8.695652173913043,58.0625,271.6374269005848,4.678362573099415,58.0625,434.11214953271025,7.476635514018691,58.0625,342.8044280442804,5.904059040590406,58.0625,317.4982911825017,5.468215994531784,58.0625,366.0362490149724,6.304176516942474
58.125,1180.203045685279,20.30456852791878,58.125,232.5,4.0,58.125,837.8378378378377,14.414414414414413,58.125,501.6181229773462,8.629989212513482,58.125,271.137026239067,4.664723032069969,58.125,435.39325842696627,7.49063670411985,58.125,341.4096916299559,5.873715124816445,58.125,317.40614334470985,5.46075085324232,58.125,364.7058823529411,6.274509803921568
58.1875,1175.5050505050506,20.202020202020204,58.1875,232.75000000000003,4.000000000000001,58.1875,831.2499999999999,14.285714285714283,58.1875,498.92818863879955,8.57449088960343,58.1875,270.7969749854567,4.653868528214079,58.1875,435.8614232209738,7.490636704119851,58.1875,339.7810218978102,5.839416058394161,58.1875,317.0980926430518,5.4495912806539515,58.1875,363.3879781420765,6.245120999219361
58.25,1167.919799498747,20.050125313283207,58.25,233.0,4.0,58.25,824.7787610619469,14.159292035398229,58.25,495.74468085106383,8.51063829787234,58.25,270.61556329849014,4.645760743321719,58.25,435.5140186915888,7.4766355140186915,58.25,338.1712626995645,5.8055152394775025,58.25,317.0068027210885,5.4421768707483,58.25,362.0823620823621,6.216006216006217
